product_id,factor_id,nutrient_id,coefficient
177,6,70,1.0
177,2,70,1.0
177,5,70,1.0
216,5,70,1.0
220,5,70,1.0
216,8,70,1.0
220,8,70,1.0
178,2,70,0.75
178,6,70,0.75
174,3,70,0.8
178,8,70,0.75
174,2,70,0.8
172,3,70,1.0
92,6,70,0.75
109,8,70,0.75
92,3,70,0.8
256,6,70,1.0
424,6,70,0.75
419,6,70,0.85
424,2,70,0.75
424,3,70,0.75
424,7,70,0.8
424,8,70,0.8
152,6,70,0.75
152,2,70,0.8
152,5,70,0.75
152,3,70,0.8
30,3,70,0.75
30,7,70,0.8
30,8,70,1.0
456,6,70,0.15
12,6,70,0.15
29,6,70,0.15
16,6,70,0.15
77,6,70,0.15
94,6,70,0.15
22,6,70,0.15
287,6,70,0.15
181,6,70,0.15
19,6,70,0.75
456,3,70,0.75
12,3,70,0.75
29,3,70,0.75
16,3,70,0.75
77,3,70,0.75
94,3,70,0.75
287,3,70,0.75
371,6,70,0.85
294,6,70,0.85
455,6,70,0.85
93,6,70,0.85
146,6,70,0.85
11,6,70,0.85
106,6,70,0.85
371,3,70,0.75
294,3,70,0.75
455,3,70,0.75
93,3,70,0.75
146,3,70,0.75
11,3,70,0.75
106,3,70,0.75
181,5,70,0.95
22,5,70,0.95
192,6,70,0.95
450,6,70,0.95
350,6,70,0.95
355,6,70,0.95
433,6,70,0.95
189,6,70,0.95
341,6,70,0.95
135,6,70,0.95
132,6,70,0.95
380,6,70,0.95
28,6,70,0.95
160,6,70,0.95
161,6,70,0.95
45,6,70,0.95
44,6,70,0.95
381,6,70,0.95
150,6,70,0.95
149,6,70,0.95
47,6,70,0.95
82,6,70,0.95
154,6,70,0.95
413,6,70,0.95
231,6,70,0.95
436,6,70,0.95
454,6,70,0.95
376,6,70,0.95
416,6,70,0.95
184,6,70,0.95
191,6,70,0.95
192,5,70,0.95
450,5,70,0.95
350,5,70,0.95
355,5,70,0.95
433,5,70,0.95
189,5,70,0.95
341,5,70,0.95
135,5,70,0.95
132,5,70,0.95
380,5,70,0.95
28,5,70,0.95
160,5,70,0.95
161,5,70,0.95
45,5,70,0.95
44,5,70,0.95
381,5,70,0.95
150,5,70,0.95
149,5,70,0.95
82,5,70,0.95
154,5,70,0.95
413,5,70,0.95
231,5,70,0.95
436,5,70,0.95
454,5,70,0.95
376,5,70,0.95
416,5,70,0.95
191,5,70,0.95
192,2,70,0.9
450,2,70,0.9
350,2,70,0.9
355,2,70,0.9
433,2,70,0.9
341,2,70,0.9
135,2,70,0.9
132,2,70,0.9
380,2,70,0.9
28,2,70,0.9
161,2,70,0.9
45,2,70,0.9
381,2,70,0.9
150,2,70,0.9
154,2,70,0.9
413,2,70,0.9
231,2,70,0.9
436,2,70,0.9
454,2,70,0.9
376,2,70,0.9
82,5,70,0.95
149,5,70,0.95
44,5,70,0.95
160,5,70,0.95
82,8,70,0.95
149,8,70,0.95
44,8,70,0.95
160,8,70,0.95
192,4,70,0.9
450,4,70,0.9
350,4,70,0.9
355,4,70,0.9
433,4,70,0.9
341,4,70,0.9
135,4,70,0.9
132,4,70,0.9
380,4,70,0.9
28,4,70,0.9
161,4,70,0.9
45,4,70,0.9
381,4,70,0.9
150,4,70,0.9
154,4,70,0.9
413,4,70,0.9
231,4,70,0.9
436,4,70,0.9
454,4,70,0.9
376,4,70,0.9
136,6,70,1.0
136,5,70,1.0
136,2,70,1.0
136,4,70,1.0
411,6,70,0.95
411,7,70,0.9
594,6,70,0.95
595,6,70,0.95
596,6,70,0.95
597,6,70,0.95
279,6,70,0.95
87,6,70,0.95
352,6,70,0.95
594,7,70,0.95
595,7,70,0.95
596,7,70,0.95
597,7,70,0.95
279,7,70,0.95
87,7,70,0.95
352,7,70,0.95
383,6,70,0.9
383,7,70,0.9
383,2,70,0.9
383,5,70,0.8
585,5,70,0.9
585,6,70,0.85
585,3,70,0.85
214,3,70,0.9
214,7,70,0.85
214,5,70,0.85
80,5,70,0.85
420,5,70,0.9
420,6,70,0.8
451,5,70,0.85
257,5,70,0.85
406,3,70,0.75
406,2,70,0.75
406,2,70,0.75
406,8,70,0.75
319,6,70,0.9
319,4,70,0.9
328,6,70,1.0
198,6,70,0.05
198,5,70,0.95
198,6,70,0.9
591,5,70,0.95
90,6,70,1.0
89,8,70,0.9
159,8,70,0.9
162,8,70,0.9
205,8,70,0.9
262,8,70,0.9
285,8,70,0.9
317,8,70,0.9
461,8,70,0.9
561,8,70,0.9
562,8,70,0.9
89,5,70,0.95
159,5,70,0.95
162,5,70,0.95
205,5,70,0.95
262,5,70,0.95
285,5,70,0.95
317,5,70,0.95
461,5,70,0.95
561,5,70,0.95
562,5,70,0.95
